# OpenSim
# Sagittal movement
# 200Hz
# 6 muscles
#           BRA.activation          TRIlat.activation         BIClong.activation       TRIlong.activation	  
0.0   0.0   0.18127511773127328000   0.01999999999897381100   0.01999999999897381100   0.14695411993777366000
0.0   0.0   0.18111203423597827000   0.01999999999907147200   0.02002933686302918500   0.14628546491833427000
0.0   0.0   0.18117744616664730000   0.01999999999915983200   0.02011359397650758900   0.14537369860378047000
0.0   0.0   0.18180425913118231000   0.01999999999923978600   0.02024754498667185800   0.14422482343337584000
0.0   0.0   0.18299252653179651000   0.01999999999931213400   0.02042646089400562300   0.14284469364562971000
0.0   0.0   0.18468881891469760000   0.01999999999937759200   0.02064606272279646800   0.14123901893738872000
0.0   0.0   0.18684479131087037000   0.01999999999943681900   0.02090247869570909700   0.13941336803258075000
0.0   0.0   0.18941669938337416000   0.01999999999949040800   0.02119220548373602200   0.13737317216285155000
0.0   0.0   0.19236496161932010000   0.01999999999953890100   0.02151207314370380900   0.13512372846225792000
0.0   0.0   0.19565376318478123000   0.01999999999958277900   0.02185921339241581100   0.13267020327815288000
0.0   0.0   0.19925069747790247000   0.01999999999962249000   0.02223103089991047500   0.13001763540031655000
0.0   0.0   0.20227159342404466000   0.01999999999965841300   0.02256650358661068500   0.12747586520875945000
0.0   0.0   0.20394444317311364000   0.01999999999969091800   0.02281233980511334800   0.12534455261728661000
0.0   0.0   0.20440224163676315000   0.01999999999972033200   0.02297706959317006800   0.12361356339164417000
0.0   0.0   0.20423504555097657000   0.01999999999974694200   0.02306841124811593800   0.12227301351271198000
0.0   0.0   0.20379681094108412000   0.01999999999977102000   0.02309358137500366900   0.12131326299867275000
0.0   0.0   0.20309422977208949000   0.01999999999979280900   0.02308455003773723900   0.12072490987970728000
0.0   0.0   0.20213382878379230000   0.01999999999981252500   0.02306076820643754000   0.12049878432145904000
0.0   0.0   0.20092197357021144000   0.01999999999983036200   0.02302260007209986500   0.12100612049843240000
0.0   0.0   0.19946487255829062000   0.01999999999984650900   0.02297040083381183700   0.12279645847410134000
0.0   0.0   0.19776858088836494000   0.01999999999986111200   0.02290451692076428700   0.12575656152873269000
0.0   0.0   0.19628114445540779000   0.01999999999987432700   0.02283280414247542900   0.12938220112790377000
0.0   0.0   0.19543587768613971000   0.01999999999988628200   0.02276286195899121200   0.13323001263230561000
0.0   0.0   0.19523576784212224000   0.01999999999989710000   0.02269464665417015400   0.13727885358979516000
0.0   0.0   0.19675904334628724000   0.01999999999990689100   0.02262811559122613100   0.14150959351856773000
0.0   0.0   0.20047091523305435000   0.01999999999991575200   0.02256322718607905300   0.14590492244285799000
0.0   0.0   0.20616311101978235000   0.01999999999992377000   0.02249994088136338800   0.15044917764889160000
0.0   0.0   0.21364717797102595000   0.01999999999993102400   0.02243821712107856700   0.15512818692717376000
0.0   0.0   0.22275259700022834000   0.01999999999993758900   0.02237801732586511300   0.15992912673226140000
0.0   0.0   0.23332507605737635000   0.01999999999994352800   0.02231930386889136700   0.16484039384040153000
0.0   0.0   0.24522500592232072000   0.01999999999994890600   0.02226204005233541100   0.16985148922057677000
0.0   0.0   0.25545434042459897000   0.01999999999995377000   0.02220619008444782400   0.17488079155896136000
0.0   0.0   0.26139447461499410000   0.01999999999995816900   0.02215171905718058700   0.17985681108517559000
0.0   0.0   0.26345357986973800000   0.01999999999996215200   0.02209859292436849200   0.18478461832919765000
0.0   0.0   0.26308846650129319000   0.01999999999996574700   0.02204677848044911400   0.18966880129628544000
0.0   0.0   0.26186570170873830000   0.01999999999996900400   0.02199624333970832300   0.19451351138526618000
0.0   0.0   0.25981285019935918000   0.01999999999997195300   0.02194695591603806500   0.19932250493714015000
0.0   0.0   0.25695040688721926000   0.01999999999997462500   0.02189888540319414100   0.20409918082979511000
0.0   0.0   0.25329836066514871000   0.01999999999997704300   0.02185200175554115700   0.20884661449512737000
0.0   0.0   0.24887620689845782000   0.01999999999997922900   0.02180627566927316800   0.21356758869898929000
